timestamp,source_file,cluster,time,category,alpha,muon,electron,gamma,other
2025-11-04T14:53:46.528580+00:00,5min_beta_SrY_r0.t3pa,237,0.000000,gamma,11,0,73,152,1
2025-11-04T14:53:47.024721+00:00,5min_beta_SrY_r0.t3pa,238,0.000000,gamma,11,0,73,153,1
2025-11-04T14:53:51.503444+00:00,5min_beta_SrY_r0.t3pa,239,0.000000,electron,11,0,74,153,1
2025-11-04T14:53:52.280511+00:00,5min_beta_SrY_r0.t3pa,240,0.000000,gamma,11,0,74,154,1
2025-11-04T14:53:52.919595+00:00,5min_beta_SrY_r0.t3pa,241,0.000000,electron,11,0,75,154,1
2025-11-04T14:53:53.519666+00:00,5min_beta_SrY_r0.t3pa,242,0.000000,gamma,11,0,75,155,1
2025-11-04T14:53:53.984349+00:00,5min_beta_SrY_r0.t3pa,243,0.000000,gamma,11,0,75,156,1
2025-11-04T14:53:54.704825+00:00,5min_beta_SrY_r0.t3pa,244,0.000000,gamma,11,0,75,157,1
2025-11-04T14:53:55.232468+00:00,5min_beta_SrY_r0.t3pa,245,0.000000,gamma,11,0,75,158,1
2025-11-04T14:53:58.255630+00:00,5min_beta_SrY_r0.t3pa,246,0.000000,electron,11,0,76,158,1
2025-11-04T14:53:58.904029+00:00,5min_beta_SrY_r0.t3pa,247,0.000000,gamma,11,0,76,159,1
2025-11-04T14:53:59.560341+00:00,5min_beta_SrY_r0.t3pa,248,0.000000,gamma,11,0,76,160,1
2025-11-04T14:54:00.223637+00:00,5min_beta_SrY_r0.t3pa,249,23805228.100000,electron,11,0,77,160,1
2025-11-04T14:54:01.080975+00:00,5min_beta_SrY_r0.t3pa,250,23805228.100000,gamma,11,0,77,161,1
